author_id,target_type,target_id,target,context,rating,content,status,is_historical,instructor,term,course_code,source_row,source_column,source_workbook
legacy:5cfe3a489a8222219dc44f3282f9b034900281c3,course,cuhksz_course_mat3010,微积分 II,"LIU,Bin · 历史评价（学期未注明）",,好，讲的超级清楚，真的人巨好。不过想清楚了，这个学期3010两个老师，liubin班比huishen班期中平均分高十分,published,True,"LIU,Bin",历史评价（学期未注明）,MAT3010,253,D,课程评价.xlsx
legacy:d50b925654ac8bdf17d9f19796c95f070d13ab9c,course,cuhksz_course_mat3010,微积分 II,"LIU,Bin · 历史评价（学期未注明）",,老师讲课很有感染力，课堂氛围很好,published,True,"LIU,Bin",历史评价（学期未注明）,MAT3010,253,E,课程评价.xlsx
legacy:28d1bdf733c57827cba4149deec486758ee09897,course,cuhksz_course_mat3280,概率论,Kenneth Shum · 历史评价（学期未注明）,,哈哈哈竟然有人觉得这门课水，建议要想学好这门课先把mat3006上了，这门课会用到实分析的知识。,published,True,Kenneth Shum,历史评价（学期未注明）,MAT3280,254,E,课程评价.xlsx
legacy:a5f6e13f76d755d3ea609068daaa6b9254e15fb7,course,cuhksz_course_mat4004,MAT4004（课程名称待补充）,未注明教师 · 历史评价（学期未注明）,,数学课一般都没得选的，开了就上吧。,published,True,未注明教师,历史评价（学期未注明）,MAT4004,256,C,课程评价.xlsx
legacy:2fd07e3c10185c0b7c0a03ac5b35a3f86bbef374,course,cuhksz_course_mgt2020,管理原理,未注明教师 · 历史评价（学期未注明）,,zhanglinyi英语很好听 蹲wl,published,True,未注明教师,历史评价（学期未注明）,MGT2020,257,C,课程评价.xlsx
legacy:3bf53edadae7fb841aeb36816b8178dd58700c78,course,cuhksz_course_mgt2020,管理原理,未注明教师 · 历史评价（学期未注明）,,很卷 老师的要求也比较严格,published,True,未注明教师,历史评价（学期未注明）,MGT2020,257,D,课程评价.xlsx
legacy:afdd8e2969dc439aba224182d771aeb61ec615f4,course,cuhksz_course_mgt2020,管理原理,未注明教师 · 历史评价（学期未注明）,,比较传统的老师,published,True,未注明教师,历史评价（学期未注明）,MGT2020,257,E,课程评价.xlsx
legacy:db53e49734f2c6985126a71d33ad3b5b5eed0918,course,cuhksz_course_mgt3250,国际商务,Wutao · 历史评价（学期未注明）,,赞赞的，有点水，给分好,published,True,Wutao,历史评价（学期未注明）,MGT3250,258,C,课程评价.xlsx
legacy:3452dab52114c773585751ab00e20bff6b6bc737,course,cuhksz_course_mgt3250,国际商务,Xia Sichen · 历史评价（学期未注明）,,这位是教ENG的吧……记得人还不错,published,True,Xia Sichen,历史评价（学期未注明）,MGT3250,259,C,课程评价.xlsx
legacy:db79d81d65b9e2fddd6fa2154afea95a4a93e9ee,course,cuhksz_course_mgt3260,人力资源管理,Suncong · 历史评价（学期未注明）,,选Tim就对了反正…上课很有趣所有的case都会给电视剧的剧情来强化概念,published,True,Suncong,历史评价（学期未注明）,MGT3260,260,D,课程评价.xlsx
legacy:79a566db672fe0eca34d69e888d87db6c5f84a77,course,cuhksz_course_mgt4060,企业战略与管理,andre · 历史评价（学期未注明）,,很仔细很温柔是德国老师，在微信群里很仔细地解答问题 强推,published,True,andre,历史评价（学期未注明）,MGT4060,263,D,课程评价.xlsx
legacy:0e9cfcd9e8b75f6243a70fcdebbdf5e1a7b25de0,course,cuhksz_course_mgt4060,企业战略与管理,andre · 历史评价（学期未注明）,,有问题必及时回应,published,True,andre,历史评价（学期未注明）,MGT4060,263,E,课程评价.xlsx
legacy:a55dc12594e03b91b104f5f62fd0a69bd94cf6f6,course,cuhksz_course_mgt4187,管理分析,Wang Wanxin · 历史评价（学期未注明）,,A率40+,published,True,Wang Wanxin,历史评价（学期未注明）,MGT4187,264,C,课程评价.xlsx
legacy:d94a8d0e36ff681aa32d347e93133e1a99d9a6c7,course,cuhksz_course_mgt4187,管理分析,Wang Wanxin · 历史评价（学期未注明）,,呜呜狗狗照呢,published,True,Wang Wanxin,历史评价（学期未注明）,MGT4187,264,D,课程评价.xlsx
legacy:b0b1132f91a15393361e1347c4a09bd8830aa398,course,cuhksz_course_mgt4187,管理分析,Wang Wanxin · 历史评价（学期未注明）,,绝对不能错过的神仙课程神仙老师！一门写着MGT的BA课程，会学到实用性很强的各种model并且运用于实践，project做完真的是收获满满，还有各个行业的guest speaker分享。ps.不用特别担心coding的问题，晚新老师人美心善，真的是天使5555,published,True,Wang Wanxin,历史评价（学期未注明）,MGT4187,264,E,课程评价.xlsx
legacy:e85f6c802ce463271e47ad309b86338c8f656295,course,cuhksz_course_mgt4187,管理分析,Wang Wanxin · 历史评价（学期未注明）,,超好的老师呜呜！,published,True,Wang Wanxin,历史评价（学期未注明）,MGT4187,264,F,课程评价.xlsx
legacy:673931fd9f0ce63794b2fef372a0bfb22222669b,course,cuhksz_course_mgt4270,供应链与物流管理现代和区域性问题,Gordon Lam · 历史评价（学期未注明）,,供应链基础课，感兴趣的话任何人都适合，Gordon是CIDE主任有丰富的商业和创新创业方面的经验，非常nice推荐,published,True,Gordon Lam,历史评价（学期未注明）,MGT4270,266,D,课程评价.xlsx
legacy:6bcd46e1959dba32049e7e314cdf69186cd16df0,course,cuhksz_course_mgt4270,供应链与物流管理现代和区域性问题,Gordon Lam · 历史评价（学期未注明）,,上过gordon其他的课 人非常好会很耐心地回答每一个问题 给分也不错,published,True,Gordon Lam,历史评价（学期未注明）,MGT4270,266,E,课程评价.xlsx
legacy:82fa0e3dfc5d88abd1867500c30a4a1431d422d1,course,cuhksz_course_mkt2010,市场管理,Pan Qi · 历史评价（学期未注明）,,跪求 蹲A率,published,True,Pan Qi,历史评价（学期未注明）,MKT2010,268,C,课程评价.xlsx
legacy:55a8d0c8ba2165deef735c9a0befddc3db76c136,course,cuhksz_course_mkt2010,市场管理,Pan Qi · 历史评价（学期未注明）,,也还行,published,True,Pan Qi,历史评价（学期未注明）,MKT2010,268,D,课程评价.xlsx
legacy:e608648f0ec8fdec12adcc321aa9dba23260494f,course,cuhksz_course_mkt2010,市场管理,Pan Qi · 历史评价（学期未注明）,,潘潘挺可爱的hhh，上课比较轻松，participation查的不太严,published,True,Pan Qi,历史评价（学期未注明）,MKT2010,268,E,课程评价.xlsx
legacy:42037a3acfa7c41f10f0218fca67cd341e8e8415,course,cuhksz_course_mkt2010,市场管理,Shim Yoonji · 历史评价（学期未注明）,,冲，很爱她，要有创意+比较会做pre,published,True,Shim Yoonji,历史评价（学期未注明）,MKT2010,269,D,课程评价.xlsx
legacy:3e893fae873d166a11af8a7bfb6a250b08a9d904,course,cuhksz_course_mkt2010,市场管理,"Zou, lili · 历史评价（学期未注明）",,"Zou, lili",published,True,"Zou, lili",历史评价（学期未注明）,MKT2010,270,C,课程评价.xlsx
legacy:113b9ecb09520fae5559244139f101573faf5818,course,cuhksz_course_mkt2010,市场管理,"Zou, lili · 历史评价（学期未注明）",,不错，推荐的人很多,published,True,"Zou, lili",历史评价（学期未注明）,MKT2010,270,D,课程评价.xlsx
legacy:08c8c14eefa06798d7850e5fd58da1215f2cbd06,course,cuhksz_course_mkt2010,市场管理,"Zou, lili · 历史评价（学期未注明）",,喜欢喜欢,published,True,"Zou, lili",历史评价（学期未注明）,MKT2010,270,E,课程评价.xlsx
legacy:651105743a33ea1ef7d714a71939a162f86db1c2,course,cuhksz_course_mkt3020,消费者行为,Zhanlingjing · 历史评价（学期未注明）,,推荐晋教授！！！很用心,published,True,Zhanlingjing,历史评价（学期未注明）,MKT3020,271,E,课程评价.xlsx
legacy:5c88545e183aa71397821ef75c378585436dd084,course,cuhksz_course_mkt3020,消费者行为,Zhanlingjing · 历史评价（学期未注明）,,我爱詹姐！！！！,published,True,Zhanlingjing,历史评价（学期未注明）,MKT3020,271,F,课程评价.xlsx
legacy:a2a16144f6509dcc90461b8a7c43d65ec5e45cb9,course,cuhksz_course_mkt3030,整合营销传播,Zhanlingjing · 历史评价（学期未注明）,,詹姐人很好的 有问题都会认真解答 但是考试要认真复习因为她考的真的会很细,published,True,Zhanlingjing,历史评价（学期未注明）,MKT3030,272,D,课程评价.xlsx
legacy:1c0114ff5d9cde8d309960152d2ce98f3d74c195,course,cuhksz_course_mkt3030,整合营销传播,Zhanlingjing · 历史评价（学期未注明）,,詹姐考试很细节,published,True,Zhanlingjing,历史评价（学期未注明）,MKT3030,272,E,课程评价.xlsx
legacy:c62d62b6c8a16696bfa8db18eb5bb11313d842ab,course,cuhksz_course_mkt3080,战略性媒体规划,Diamond Tai · 历史评价（学期未注明）,,Diamond行业经历很丰富 上他的课有机会听到一些行业人员的分享 考试很好复习 但是就是不太好突出吧因为大家都会复习的很好,published,True,Diamond Tai,历史评价（学期未注明）,MKT3080,273,D,课程评价.xlsx
legacy:ed5bda7ffc8e6776c594016d7221ababca3d1919,course,cuhksz_course_mkt3080,战略性媒体规划,Diamond Tai · 历史评价（学期未注明）,,老师很好 但是口音好伤,published,True,Diamond Tai,历史评价（学期未注明）,MKT3080,273,E,课程评价.xlsx
legacy:f7787aa434625dba719dd773b3709ac7f260f1b3,course,cuhksz_course_mkt4110,战略品牌管理,Smart Powpaka · 历史评价（学期未注明）,,跪求,published,True,Smart Powpaka,历史评价（学期未注明）,MKT4110,277,C,课程评价.xlsx
legacy:366dfa54d343e1aad39d6a80929fb7281e18f875,course,cuhksz_course_mkt4120,市场研究,Sam · 历史评价（学期未注明）,,sam 手把手教学没得说 考试也超好复习 可以冲,published,True,Sam,历史评价（学期未注明）,MKT4120,278,D,课程评价.xlsx
legacy:ebf8658400320cd8b21ef3b7a4566b382339f14e,course,cuhksz_course_mkt4120,市场研究,Sam · 历史评价（学期未注明）,,sam保姆级教学,published,True,Sam,历史评价（学期未注明）,MKT4120,278,E,课程评价.xlsx
legacy:dc1daf251a04cf187210331785331cd9613afc55,course,cuhksz_course_mkt4170,MKT4170（课程名称待补充）,Jin，Yoonho · 历史评价（学期未注明）,,老师非常认真，他的3020wl挺大,published,True,Jin，Yoonho,历史评价（学期未注明）,MKT4170,279,E,课程评价.xlsx
legacy:5851dd01f781d9878f2c55400621826a9df84327,course,cuhksz_course_mkt4170,MKT4170（课程名称待补充）,Jin，Yoonho · 历史评价（学期未注明）,,暑课上过 当时因为有一个兄弟ld了只有19人所以A率爆高（50的样子基本上只要好好学的都有A） 感觉非sme的也可以试试 对sme专业知识要求几乎没啥 比较看重创意和idea 老师也很幽默很负责很严谨 是我上过最有趣最实践类的课程 唯一注意的点就是这门课会记attendance 且wl很大 还有考试（开卷）老师很学术要求很高,published,True,Jin，Yoonho,历史评价（学期未注明）,MKT4170,279,F,课程评价.xlsx
legacy:b4e50046be954e4cbca68d5039b0baff062fb3ab,course,cuhksz_course_mkt4220,大数据营销,"yang,li · 历史评价（学期未注明）",,快跑！快跑！快跑！,published,True,"yang,li",历史评价（学期未注明）,MKT4220,280,C,课程评价.xlsx
legacy:77bc5433552bcc99a23eacd593bb961e24c6c2d2,course,cuhksz_course_mkt4220,大数据营销,"yang,li · 历史评价（学期未注明）",,想问问给分和课程安排是怎么样的呀,published,True,"yang,li",历史评价（学期未注明）,MKT4220,280,D,课程评价.xlsx
legacy:01f670145b14c2819923ce0dbbc346a934a4709f,course,cuhksz_course_mkt4220,大数据营销,"yang,li · 历史评价（学期未注明）",,暑课上wl会很大吗,published,True,"yang,li",历史评价（学期未注明）,MKT4220,280,E,课程评价.xlsx
legacy:3f2d8ee12d6d1e3a16d5141a203b017731123e62,course,cuhksz_course_ped1112,毽球,未注明教师 · 历史评价（学期未注明）,,是踢毽子，没有基础还是不要选了,published,True,未注明教师,历史评价（学期未注明）,PED1112,281,C,课程评价.xlsx
legacy:7244af7443ac7388c6eac00a4556f1b05741fd0e,course,cuhksz_course_ped1112,毽球,未注明教师 · 历史评价（学期未注明）,,毽球，劝退，，，,published,True,未注明教师,历史评价（学期未注明）,PED1112,281,D,课程评价.xlsx
legacy:e993b500de79ec0e803bb7dc2b54ac8314f75843,course,cuhksz_course_phi1102,西方哲学史,Christopher Kluz · 历史评价（学期未注明）,,Chris无可挑剔,published,True,Christopher Kluz,历史评价（学期未注明）,PHI1102,283,F,课程评价.xlsx
legacy:70a4f196cb8a326720d03d795f59aec164d405dc,course,cuhksz_course_psy1010,心理学导论,Tsirogianni · 历史评价（学期未注明）,,希腊口音真的救】大e人老师一枚哈哈哈 教得也就那样、、就一般但是在贵心理专业已然是矬子里拔大个了,published,True,Tsirogianni,历史评价（学期未注明）,PSY1010,287,D,课程评价.xlsx
legacy:997f8eabce470465a4f0360c0a3b46ea4d6668b6,course,cuhksz_course_psy2040,感觉和知觉,LinZhicheng · 历史评价（学期未注明）,,对有生物基础的比较友好，对没学过的来说信息量还是挺大的,published,True,LinZhicheng,历史评价（学期未注明）,PSY2040,288,D,课程评价.xlsx
legacy:0b1f54340b754ea348f9ffc8313fa919af0b17ca,course,cuhksz_course_psy2040,感觉和知觉,LinZhicheng · 历史评价（学期未注明）,,基本都是大三大四的同学，但其实考试不难，大二也可以尝试,published,True,LinZhicheng,历史评价（学期未注明）,PSY2040,288,E,课程评价.xlsx
legacy:2cbd77032141fa1f2c054fc165006aa21ea0eb96,course,cuhksz_course_psy2040,感觉和知觉,LinZhicheng · 历史评价（学期未注明）,,认真学的话不会太难，可以学到挺多的,published,True,LinZhicheng,历史评价（学期未注明）,PSY2040,288,F,课程评价.xlsx
legacy:c42e570a687d6f02762c81f8da9debbeeed238b5,course,cuhksz_course_psy4140,记忆,"Hoefeijzer, Serge · 历史评价（学期未注明）",,（转自专业群）教授人挺好的，这个课刚好也是属于他的research领域，虽然学的时候有点折磨但是给分不错。,published,True,"Hoefeijzer, Serge",历史评价（学期未注明）,PSY4140,290,D,课程评价.xlsx
legacy:ece5e44c56d450f32bcd042ddb4337fd64ac84d5,course,cuhksz_course_psy4140,记忆,"Hoefeijzer, Serge · 历史评价（学期未注明）",,教授人挺负责的，讲东西慢条斯理很认真，导致有时候进度很慢,published,True,"Hoefeijzer, Serge",历史评价（学期未注明）,PSY4140,290,E,课程评价.xlsx
legacy:34782c2e20be77d1dcc46b4450e872a996f70276,course,cuhksz_course_psy4160,临床与咨询心理学,Forward Fung Chin · 历史评价（学期未注明）,,A率很低22暑课13.3%,published,True,Forward Fung Chin,历史评价（学期未注明）,PSY4160,291,C,课程评价.xlsx
legacy:5c0dc66e1fa777060604391d70689ff4feb626c0,course,cuhksz_course_psy4160,临床与咨询心理学,Forward Fung Chin · 历史评价（学期未注明）,,优秀的YouTuber(,published,True,Forward Fung Chin,历史评价（学期未注明）,PSY4160,291,D,课程评价.xlsx
legacy:849244d27dc556eac4ae3243b5b3ebf959b81d5a,course,cuhksz_course_sta2001,概率及统计（一）,Chen Tianshi · 历史评价（学期未注明）,,A率高吗不高我LateDrop,published,True,Chen Tianshi,历史评价（学期未注明）,STA2001,292,C,课程评价.xlsx
legacy:727f04fe44e6f36e3bbfd8dcd4292648ffba6a48,course,cuhksz_course_sta2001,概率及统计（一）,Chen Tianshi · 历史评价（学期未注明）,,教得很好，语速正常，讲得细致，十＿分推荐,published,True,Chen Tianshi,历史评价（学期未注明）,STA2001,292,D,课程评价.xlsx
legacy:e84ddae0048103962bbfa02cf2ed6cf571ccd600,course,cuhksz_course_sta2001,概率及统计（一）,Chen Tianshi · 历史评价（学期未注明）,,讲的超棒超细致，语速不快，英语听起来也特别舒服🐮,published,True,Chen Tianshi,历史评价（学期未注明）,STA2001,292,F,课程评价.xlsx
legacy:76c39a652c85b015d072b81fe9a9daa53652192b,course,cuhksz_course_sta2001,概率及统计（一）,Chen Tianshi · 历史评价（学期未注明）,,一定要考好期中考，区分度大,published,True,Chen Tianshi,历史评价（学期未注明）,STA2001,292,H,课程评价.xlsx
legacy:94916056e55ac70a281aeb03d4d4d06db0ab28da,course,cuhksz_course_sta2001,概率及统计（一）,"CHEN,Tianshi · 历史评价（学期未注明）",,讲的很清楚 很有经验,published,True,"CHEN,Tianshi",历史评价（学期未注明）,STA2001,293,D,课程评价.xlsx
legacy:7ebb045d85844001ad3b2d0b629eb3590ec52464,course,cuhksz_course_sta2001,概率及统计（一）,"CHEN,Tianshi · 历史评价（学期未注明）",,很喜欢的教授~最近还晋升了，可以选他的课！！冲,published,True,"CHEN,Tianshi",历史评价（学期未注明）,STA2001,293,E,课程评价.xlsx
legacy:e8c4a94a2ce6907e90dd8ccf756293a2c422a267,course,cuhksz_course_sta2001,概率及统计（一）,"Chen,Yilun · 历史评价（学期未注明）",,年轻老师 讲的挺清楚的 人很耐心很聪明,published,True,"Chen,Yilun",历史评价（学期未注明）,STA2001,294,D,课程评价.xlsx
legacy:24f53abe38709f24d05f537e7ec5066df6b14f82,course,cuhksz_course_sta2001,概率及统计（一）,"GALLEGO,Guillermo · 历史评价（学期未注明）",,讲得很好，哥大终身教授和港科系主任,published,True,"GALLEGO,Guillermo",历史评价（学期未注明）,STA2001,295,D,课程评价.xlsx
legacy:00bfa63d6cd192f1afbd8e787a0cf6990e5901f6,course,cuhksz_course_sta2001,概率及统计（一）,"GALLEGO,Guillermo · 历史评价（学期未注明）",,讲得很好,published,True,"GALLEGO,Guillermo",历史评价（学期未注明）,STA2001,295,E,课程评价.xlsx
legacy:9adc1bbcb289ccabcced7a0c5491717643f196c1,course,cuhksz_course_sta2002,概率及统计（二）,Chen Yilun · 历史评价（学期未注明）,,37.8（22秋）,published,True,Chen Yilun,历史评价（学期未注明）,STA2002,298,C,课程评价.xlsx
legacy:5298784f8246ca1eba630255b6b94862c510f86e,course,cuhksz_course_sta2002,概率及统计（二）,Chen Yilun · 历史评价（学期未注明）,,讲的逻辑清晰 人很耐心 非常喜欢！！,published,True,Chen Yilun,历史评价（学期未注明）,STA2002,298,D,课程评价.xlsx
legacy:6d02735abb3d88108c5f9d2d05c525b7ed976573,course,cuhksz_course_sta2002,概率及统计（二）,Haviv · 历史评价（学期未注明）,,听不懂听不懂，笔记很工整不过也看不懂，纯纯自学,published,True,Haviv,历史评价（学期未注明）,STA2002,299,D,课程评价.xlsx
legacy:0954223b07dbab7c99ed0ff03284f9c61b4b45ba,course,cuhksz_course_sta2002,概率及统计（二）,Haviv · 历史评价（学期未注明）,,教授发音有问题，讲话讲不清楚，一句话越到后面速度越快声音越小，及其不推荐,published,True,Haviv,历史评价（学期未注明）,STA2002,299,E,课程评价.xlsx
legacy:c0b89c41497c228a9734efc7c2647bc0e6191cc1,course,cuhksz_course_sta2002,概率及统计（二）,Haviv · 历史评价（学期未注明）,,真的，报Moshe的课=《统计行列孤勇者》,published,True,Haviv,历史评价（学期未注明）,STA2002,299,G,课程评价.xlsx
legacy:c2cb77559312c8a3f230d7c9811982bb970c8e7f,course,cuhksz_course_sta2002,概率及统计（二）,Haviv · 历史评价（学期未注明）,,Moshe 还是个挺好的教授，就是听他的课容易困,published,True,Haviv,历史评价（学期未注明）,STA2002,299,H,课程评价.xlsx
legacy:cc4f175a0e3fdc04600ac52604ea642755d2d064,course,cuhksz_course_sta2002,概率及统计（二）,Haviv Moshe · 历史评价（学期未注明）,,耶鲁大师 教你统计哲学 A率暑课大于30%这还不冲,published,True,Haviv Moshe,历史评价（学期未注明）,STA2002,300,C,课程评价.xlsx
legacy:f76b20739e1167e12e28ddd16780ada14f7cd590,course,cuhksz_course_sta2002,概率及统计（二）,Haviv Moshe · 历史评价（学期未注明）,,21spring在修，以色列老师口音你懂的，和fall的sta2002区别较大，(体现为会重新讲一遍sta2001的所有东西)，节奏比较快。,published,True,Haviv Moshe,历史评价（学期未注明）,STA2002,300,D,课程评价.xlsx
legacy:6cd808a87612df549497af61aea20be697b4524c,course,cuhksz_course_sta2002,概率及统计（二）,Moshe · 历史评价（学期未注明）,,有点口音，建议先试听一下,published,True,Moshe,历史评价（学期未注明）,STA2002,301,D,课程评价.xlsx
legacy:cbe9977353b923e03f287bbda5e2e3c156388450,course,cuhksz_course_sta2002,概率及统计（二）,Moshe · 历史评价（学期未注明）,,英语听不太懂&ppt像论文一样句子很长...,published,True,Moshe,历史评价（学期未注明）,STA2002,301,E,课程评价.xlsx
legacy:5e96d04ad6d79988389e0c6b5785f08f7e65a7d3,course,cuhksz_course_sta2002,概率及统计（二）,Moshe · 历史评价（学期未注明）,,其实讲的不错，逻辑清晰，思路清奇，毕竟是Yale~ 以色列口音确实要适应下,published,True,Moshe,历史评价（学期未注明）,STA2002,301,F,课程评价.xlsx
legacy:8a0eec5c7eb8371c1a5b67007cab9bc1137d893f,course,cuhksz_course_sta2002,概率及统计（二）,Moshe · 历史评价（学期未注明）,,孤勇者前来报道，口音比较严重，但是仔细听能听懂，但是网课且缺乏课堂交流，老师不看聊天框,published,True,Moshe,历史评价（学期未注明）,STA2002,301,H,课程评价.xlsx
legacy:8d4eee846513a305144f08e5f52f2474b4ada76b,course,cuhksz_course_sta2004,STA2004（课程名称待补充）,未注明教师 · 历史评价（学期未注明）,,wl正常,published,True,未注明教师,历史评价（学期未注明）,STA2004,304,D,课程评价.xlsx
legacy:bcf3b14c7807c949a384d6900b147a80168e4b71,course,cuhksz_course_sta3010,STA3010（课程名称待补充）,Yin Feng · 历史评价（学期未注明）,,老师人很好很耐心，会发Notes可以提前看；上课语速慢，很多同学会听困,published,True,Yin Feng,历史评价（学期未注明）,STA3010,306,D,课程评价.xlsx
legacy:e8299099084008062b8617551be8f536fb82de95,course,cuhksz_course_sta3010,STA3010（课程名称待补充）,Yin Feng · 历史评价（学期未注明）,,很有趣的课程 对线代要求比较高,published,True,Yin Feng,历史评价（学期未注明）,STA3010,306,E,课程评价.xlsx
legacy:69d3d5ac86bd0a68a256f2e2b7f10765e71ad42b,course,cuhksz_course_sta3010,STA3010（课程名称待补充）,Yin Feng · 历史评价（学期未注明）,,数学不好的同学上这门课会变得不幸。。,published,True,Yin Feng,历史评价（学期未注明）,STA3010,306,F,课程评价.xlsx
legacy:9a5a0046d5a6aeb152b67ec778885b429d25c9f6,course,cuhksz_course_sta4001,随机过程,"Zhang,Hailun · 历史评价（学期未注明）",,老师讲得挺清楚的，人很好。,published,True,"Zhang,Hailun",历史评价（学期未注明）,STA4001,309,D,课程评价.xlsx
legacy:df7076d74eb243d9cad3c0f655e81cf1cf53652c,course,cuhksz_course_sta4001,随机过程,"Zhang,Hailun · 历史评价（学期未注明）",,认真听挺有意思的 感觉好好学就可以学好,published,True,"Zhang,Hailun",历史评价（学期未注明）,STA4001,309,E,课程评价.xlsx
legacy:a760836eafc26641f267b2e5e78ed2ea3ed651da,course,cuhksz_course_sta4003,时间序列,"TSANG,Ka-Wai · 历史评价（学期未注明）",,wl除了一个project基本为0,published,True,"TSANG,Ka-Wai",历史评价（学期未注明）,STA4003,311,C,课程评价.xlsx
legacy:56f73dc22186cebb3b0cec35c57dd082da19a3c0,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,答应我一定选中文tut好嘛，英文课真的很痛苦，本来就没文化，还要我用英文说，折磨至极，但是老师是很好很温柔的（英文tut除外），中文lecture内容很丰富，感觉老师很有文采,published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,D,课程评价.xlsx
legacy:445e4868c417b567077b3549ced1d4ed76943c46,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,老师很nice，我上的时候pre占比只有5%，社恐人士非常感激。,published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,E,课程评价.xlsx
legacy:4e14233eef7f4fb97fe80e4bdb197eb70a9fe268,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,我是上的英文tut，tut氛围很好，问问题也能得到很清晰的讲解。我上的时候有辩论投票的形式。整体给分应该算很不错，但不知道具体a率。,published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,F,课程评价.xlsx
legacy:24b8f8d920839a9219706625265ad96ef731a3a3,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,"论文要求较为严格, 很认真写的tp未到平均分",published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,G,课程评价.xlsx
legacy:a3d8fda040047b5e2ffe158e4abf073bbfc75129,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,老师人很好，课上的很好，然后tut的讨论会比较多气氛比较好。其实给分也蛮不错，论文指导也很好,published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,I,课程评价.xlsx
legacy:5215bdb145e7db20d4d2bb4bb38329e34da1c5b5,course,cuhksz_course_gfh1000,与人文对话,"Cai, Yifan · 历史评价（学期未注明）",,老师很好，tut很有意思，这学期没有pre，蛮轻松的，上课还拿爽子和签哥八字讲解来着，怪好玩的,published,True,"Cai, Yifan",历史评价（学期未注明）,GFH1000,315,P,课程评价.xlsx
legacy:9a11d2f49293a4c028c7dab532cbf2a36d8849ee,course,cuhksz_course_gfh1000,与人文对话,"CHEN, Shanquan · 历史评价（学期未注明）",,老师人很佛系，给分还不错，我睡了一个学期拿了B+。算是大水课了。一共只看过两篇文章,published,True,"CHEN, Shanquan",历史评价（学期未注明）,GFH1000,316,D,课程评价.xlsx
legacy:b5bdbb3da92bcfbc8c42b605d1c9c30665f0d6d5,course,cuhksz_course_gfh1000,与人文对话,"CHEN, Shanquan · 历史评价（学期未注明）",,佛系，非常适合不爱发言的同学，因为发言不发言课堂分都是给满的。论文即使写的很烂给分也很好，最重要的是quiz，quiz是拿分的关键。,published,True,"CHEN, Shanquan",历史评价（学期未注明）,GFH1000,316,E,课程评价.xlsx
legacy:55ce037c36109cab6e6a12e04069e68e47827159,course,cuhksz_course_gfh1000,与人文对话,"CHEN, Shanquan · 历史评价（学期未注明）",,35左右，网课期间每次发言都会进行记录的，有点水，经常迟到或者提前下课，适合想来划水的朋友们,published,True,"CHEN, Shanquan",历史评价（学期未注明）,GFH1000,316,F,课程评价.xlsx
legacy:ab32e1c589d6f2464d914f4a185b2cd8ed20c11c,course,cuhksz_course_gfh1000,与人文对话,Gautam Ghosh · 历史评价（学期未注明）,,非常好,published,True,Gautam Ghosh,历史评价（学期未注明）,GFH1000,317,C,课程评价.xlsx
legacy:35fad9e881db6aad07907a8bb919009a2a38f2b5,course,cuhksz_course_gfh1000,与人文对话,XU Tianyu · 历史评价（学期未注明）,,烂 讲不清楚一点,published,True,XU Tianyu,历史评价（学期未注明）,GFH1000,322,D,课程评价.xlsx
legacy:0e539f38f2dcee3ebb6fd2217390fba495e75aaf,course,cuhksz_course_gfh1000,与人文对话,"ZHANG, Miusi · 历史评价（学期未注明）",,中文tut,published,True,"ZHANG, Miusi",历史评价（学期未注明）,GFH1000,324,D,课程评价.xlsx
legacy:a70ce936f5b2efab432195b65cc7ee750d692adb,course,cuhksz_course_gfh1000,与人文对话,"ZHANG, Miusi · 历史评价（学期未注明）",,额有点无聊......,published,True,"ZHANG, Miusi",历史评价（学期未注明）,GFH1000,324,E,课程评价.xlsx
legacy:921d8fe4c9d24f674db59c38c268d495b4ee2195,course,cuhksz_course_gfh1000,与人文对话,"ZHANG, Miusi · 历史评价（学期未注明）",,英文tut老师脾气很好,published,True,"ZHANG, Miusi",历史评价（学期未注明）,GFH1000,324,F,课程评价.xlsx
legacy:80e6102b3018c1c6e50f29b281d4fe2964306cfd,course,cuhksz_course_gfh1000,与人文对话,"ZHANG, Miusi · 历史评价（学期未注明）",,lecture有点无聊，但是人很好，很温柔，给分也还行,published,True,"ZHANG, Miusi",历史评价（学期未注明）,GFH1000,324,G,课程评价.xlsx
legacy:167c188c6fe53f97438a722c219c1ee526452591,course,cuhksz_course_gfh1000,与人文对话,"ZHANG, Miusi · 历史评价（学期未注明）",,虽然有些无聊（对着ppt一直念）但给分还不错！,published,True,"ZHANG, Miusi",历史评价（学期未注明）,GFH1000,324,H,课程评价.xlsx
